2022-11-15 10:36:14 startup archives unpack
2022-11-15 10:36:15 upgrade linux-libc-dev:arm64 5.15.0-52.58 5.15.0-53.59
2022-11-15 10:36:15 status half-configured linux-libc-dev:arm64 5.15.0-52.58
2022-11-15 10:36:15 status unpacked linux-libc-dev:arm64 5.15.0-52.58
2022-11-15 10:36:15 status half-installed linux-libc-dev:arm64 5.15.0-52.58
2022-11-15 10:36:17 status unpacked linux-libc-dev:arm64 5.15.0-53.59
2022-11-15 10:36:17 startup packages configure
2022-11-15 10:36:17 configure linux-libc-dev:arm64 5.15.0-53.59 <none>
2022-11-15 10:36:17 status unpacked linux-libc-dev:arm64 5.15.0-53.59
2022-11-15 10:36:17 status half-configured linux-libc-dev:arm64 5.15.0-53.59
2022-11-15 10:36:17 status installed linux-libc-dev:arm64 5.15.0-53.59
2022-11-15 11:48:38 startup archives unpack
2022-11-15 11:48:39 upgrade tzdata:all 2022f-0ubuntu0.22.04.0 2022f-0ubuntu0.22.04.1
2022-11-15 11:48:39 status half-configured tzdata:all 2022f-0ubuntu0.22.04.0
2022-11-15 11:48:39 status unpacked tzdata:all 2022f-0ubuntu0.22.04.0
2022-11-15 11:48:39 status half-installed tzdata:all 2022f-0ubuntu0.22.04.0
2022-11-15 11:48:41 status unpacked tzdata:all 2022f-0ubuntu0.22.04.1
2022-11-15 11:48:42 upgrade fonts-opensymbol:all 2:102.12+LibO7.3.6-0ubuntu0.22.04.2 2:102.12+LibO7.3.7-0ubuntu0.22.04.1
2022-11-15 11:48:42 status half-configured fonts-opensymbol:all 2:102.12+LibO7.3.6-0ubuntu0.22.04.2
2022-11-15 11:48:42 status unpacked fonts-opensymbol:all 2:102.12+LibO7.3.6-0ubuntu0.22.04.2
2022-11-15 11:48:42 status half-installed fonts-opensymbol:all 2:102.12+LibO7.3.6-0ubuntu0.22.04.2
2022-11-15 11:48:42 status triggers-pending fontconfig:arm64 2.13.1-4.2ubuntu5
2022-11-15 11:48:42 status unpacked fonts-opensymbol:all 2:102.12+LibO7.3.7-0ubuntu0.22.04.1
2022-11-15 11:48:43 startup packages configure
2022-11-15 11:48:43 configure tzdata:all 2022f-0ubuntu0.22.04.1 <none>
2022-11-15 11:48:43 status unpacked tzdata:all 2022f-0ubuntu0.22.04.1
2022-11-15 11:48:43 status half-configured tzdata:all 2022f-0ubuntu0.22.04.1
2022-11-15 11:48:43 status installed tzdata:all 2022f-0ubuntu0.22.04.1
2022-11-15 11:48:44 configure fonts-opensymbol:all 2:102.12+LibO7.3.7-0ubuntu0.22.04.1 <none>
2022-11-15 11:48:44 status unpacked fonts-opensymbol:all 2:102.12+LibO7.3.7-0ubuntu0.22.04.1
2022-11-15 11:48:44 status half-configured fonts-opensymbol:all 2:102.12+LibO7.3.7-0ubuntu0.22.04.1
2022-11-15 11:48:44 status installed fonts-opensymbol:all 2:102.12+LibO7.3.7-0ubuntu0.22.04.1
2022-11-15 11:48:44 trigproc fontconfig:arm64 2.13.1-4.2ubuntu5 <none>
2022-11-15 11:48:44 status half-configured fontconfig:arm64 2.13.1-4.2ubuntu5
2022-11-15 11:48:44 status installed fontconfig:arm64 2.13.1-4.2ubuntu5
2022-11-15 11:49:11 startup packages remove
2022-11-15 11:49:11 status installed libflashrom1:arm64 1.2-5build1
2022-11-15 11:49:12 remove libflashrom1:arm64 1.2-5build1 <none>
2022-11-15 11:49:12 status triggers-pending libc-bin:arm64 2.35-0ubuntu3.1
2022-11-15 11:49:12 status half-configured libflashrom1:arm64 1.2-5build1
2022-11-15 11:49:12 status half-installed libflashrom1:arm64 1.2-5build1
2022-11-15 11:49:12 status config-files libflashrom1:arm64 1.2-5build1
2022-11-15 11:49:12 status not-installed libflashrom1:arm64 <none>
2022-11-15 11:49:12 status installed libftdi1-2:arm64 1.5-5build3
2022-11-15 11:49:12 remove libftdi1-2:arm64 1.5-5build3 <none>
2022-11-15 11:49:12 status half-configured libftdi1-2:arm64 1.5-5build3
2022-11-15 11:49:12 status half-installed libftdi1-2:arm64 1.5-5build3
2022-11-15 11:49:12 status config-files libftdi1-2:arm64 1.5-5build3
2022-11-15 11:49:12 status not-installed libftdi1-2:arm64 <none>
2022-11-15 11:49:13 startup packages configure
2022-11-15 11:49:13 trigproc libc-bin:arm64 2.35-0ubuntu3.1 <none>
2022-11-15 11:49:13 status half-configured libc-bin:arm64 2.35-0ubuntu3.1
2022-11-15 11:49:13 status installed libc-bin:arm64 2.35-0ubuntu3.1
2022-11-17 19:58:22 startup archives unpack
2022-11-17 19:58:23 upgrade libexpat1-dev:arm64 2.4.7-1 2.4.7-1ubuntu0.1
2022-11-17 19:58:23 status half-configured libexpat1-dev:arm64 2.4.7-1
2022-11-17 19:58:23 status unpacked libexpat1-dev:arm64 2.4.7-1
2022-11-17 19:58:23 status half-installed libexpat1-dev:arm64 2.4.7-1
2022-11-17 19:58:23 status unpacked libexpat1-dev:arm64 2.4.7-1ubuntu0.1
2022-11-17 19:58:24 upgrade libexpat1:arm64 2.4.7-1 2.4.7-1ubuntu0.1
2022-11-17 19:58:24 status triggers-pending libc-bin:arm64 2.35-0ubuntu3.1
2022-11-17 19:58:24 status half-configured libexpat1:arm64 2.4.7-1
2022-11-17 19:58:24 status unpacked libexpat1:arm64 2.4.7-1
2022-11-17 19:58:24 status half-installed libexpat1:arm64 2.4.7-1
2022-11-17 19:58:24 status unpacked libexpat1:arm64 2.4.7-1ubuntu0.1
2022-11-17 19:58:24 upgrade netplan.io:arm64 0.104-0ubuntu2.1 0.105-0ubuntu2~22.04.1
2022-11-17 19:58:24 status half-configured netplan.io:arm64 0.104-0ubuntu2.1
2022-11-17 19:58:24 status unpacked netplan.io:arm64 0.104-0ubuntu2.1
2022-11-17 19:58:24 status half-installed netplan.io:arm64 0.104-0ubuntu2.1
2022-11-17 19:58:24 status triggers-pending dbus:arm64 1.12.20-2ubuntu4.1
2022-11-17 19:58:24 status triggers-pending man-db:arm64 2.10.2-1
2022-11-17 19:58:24 status unpacked netplan.io:arm64 0.105-0ubuntu2~22.04.1
2022-11-17 19:58:25 upgrade libnetplan0:arm64 0.104-0ubuntu2.1 0.105-0ubuntu2~22.04.1
2022-11-17 19:58:25 status half-configured libnetplan0:arm64 0.104-0ubuntu2.1
2022-11-17 19:58:25 status unpacked libnetplan0:arm64 0.104-0ubuntu2.1
2022-11-17 19:58:25 status half-installed libnetplan0:arm64 0.104-0ubuntu2.1
2022-11-17 19:58:25 status unpacked libnetplan0:arm64 0.105-0ubuntu2~22.04.1
2022-11-17 19:58:25 upgrade containerd.io:arm64 1.6.9-1 1.6.10-1
2022-11-17 19:58:25 status half-configured containerd.io:arm64 1.6.9-1
2022-11-17 19:58:25 status unpacked containerd.io:arm64 1.6.9-1
2022-11-17 19:58:25 status half-installed containerd.io:arm64 1.6.9-1
2022-11-17 19:58:30 status unpacked containerd.io:arm64 1.6.10-1
2022-11-17 19:58:30 upgrade gir1.2-webkit2-4.0:arm64 2.36.8-0ubuntu0.22.04.1 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:58:30 status half-configured gir1.2-webkit2-4.0:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:30 status unpacked gir1.2-webkit2-4.0:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:30 status half-installed gir1.2-webkit2-4.0:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:33 status unpacked gir1.2-webkit2-4.0:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:58:33 upgrade gir1.2-javascriptcoregtk-4.0:arm64 2.36.8-0ubuntu0.22.04.1 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:58:33 status half-configured gir1.2-javascriptcoregtk-4.0:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:33 status unpacked gir1.2-javascriptcoregtk-4.0:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:33 status half-installed gir1.2-javascriptcoregtk-4.0:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:33 status unpacked gir1.2-javascriptcoregtk-4.0:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:58:34 upgrade libwebkit2gtk-4.0-37:arm64 2.36.8-0ubuntu0.22.04.1 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:58:34 status half-configured libwebkit2gtk-4.0-37:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:34 status unpacked libwebkit2gtk-4.0-37:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:34 status half-installed libwebkit2gtk-4.0-37:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:37 status unpacked libwebkit2gtk-4.0-37:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:58:37 upgrade libjavascriptcoregtk-4.0-18:arm64 2.36.8-0ubuntu0.22.04.1 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:58:37 status half-configured libjavascriptcoregtk-4.0-18:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:37 status unpacked libjavascriptcoregtk-4.0-18:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:37 status half-installed libjavascriptcoregtk-4.0-18:arm64 2.36.8-0ubuntu0.22.04.1
2022-11-17 19:58:39 status unpacked libjavascriptcoregtk-4.0-18:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:58:39 install linux-raspi-headers-5.15.0-1018:arm64 <none> 5.15.0-1018.20
2022-11-17 19:58:39 status half-installed linux-raspi-headers-5.15.0-1018:arm64 5.15.0-1018.20
2022-11-17 19:59:05 status unpacked linux-raspi-headers-5.15.0-1018:arm64 5.15.0-1018.20
2022-11-17 19:59:06 install linux-headers-5.15.0-1018-raspi:arm64 <none> 5.15.0-1018.20
2022-11-17 19:59:06 status half-installed linux-headers-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:12 status unpacked linux-headers-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:13 install linux-modules-5.15.0-1018-raspi:arm64 <none> 5.15.0-1018.20
2022-11-17 19:59:13 status half-installed linux-modules-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:35 status unpacked linux-modules-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:35 install linux-image-5.15.0-1018-raspi:arm64 <none> 5.15.0-1018.20
2022-11-17 19:59:35 status half-installed linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:38 status unpacked linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:38 upgrade linux-raspi:arm64 5.15.0.1017.16 5.15.0.1018.17
2022-11-17 19:59:38 status half-configured linux-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:38 status unpacked linux-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:38 status half-installed linux-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:38 status unpacked linux-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:38 upgrade linux-image-raspi:arm64 5.15.0.1017.16 5.15.0.1018.17
2022-11-17 19:59:38 status half-configured linux-image-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:38 status unpacked linux-image-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:38 status half-installed linux-image-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:39 status unpacked linux-image-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:39 upgrade linux-headers-raspi:arm64 5.15.0.1017.16 5.15.0.1018.17
2022-11-17 19:59:39 status half-configured linux-headers-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:39 status unpacked linux-headers-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:39 status half-installed linux-headers-raspi:arm64 5.15.0.1017.16
2022-11-17 19:59:39 status unpacked linux-headers-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:39 startup packages configure
2022-11-17 19:59:39 configure libexpat1:arm64 2.4.7-1ubuntu0.1 <none>
2022-11-17 19:59:39 status unpacked libexpat1:arm64 2.4.7-1ubuntu0.1
2022-11-17 19:59:39 status half-configured libexpat1:arm64 2.4.7-1ubuntu0.1
2022-11-17 19:59:39 status installed libexpat1:arm64 2.4.7-1ubuntu0.1
2022-11-17 19:59:39 configure linux-raspi-headers-5.15.0-1018:arm64 5.15.0-1018.20 <none>
2022-11-17 19:59:39 status unpacked linux-raspi-headers-5.15.0-1018:arm64 5.15.0-1018.20
2022-11-17 19:59:40 status half-configured linux-raspi-headers-5.15.0-1018:arm64 5.15.0-1018.20
2022-11-17 19:59:40 status installed linux-raspi-headers-5.15.0-1018:arm64 5.15.0-1018.20
2022-11-17 19:59:40 configure libjavascriptcoregtk-4.0-18:arm64 2.38.2-0ubuntu0.22.04.2 <none>
2022-11-17 19:59:40 status unpacked libjavascriptcoregtk-4.0-18:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:40 status half-configured libjavascriptcoregtk-4.0-18:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:40 status installed libjavascriptcoregtk-4.0-18:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:40 configure libnetplan0:arm64 0.105-0ubuntu2~22.04.1 <none>
2022-11-17 19:59:40 status unpacked libnetplan0:arm64 0.105-0ubuntu2~22.04.1
2022-11-17 19:59:40 status half-configured libnetplan0:arm64 0.105-0ubuntu2~22.04.1
2022-11-17 19:59:40 status installed libnetplan0:arm64 0.105-0ubuntu2~22.04.1
2022-11-17 19:59:40 configure gir1.2-javascriptcoregtk-4.0:arm64 2.38.2-0ubuntu0.22.04.2 <none>
2022-11-17 19:59:40 status unpacked gir1.2-javascriptcoregtk-4.0:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:40 status half-configured gir1.2-javascriptcoregtk-4.0:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:40 status installed gir1.2-javascriptcoregtk-4.0:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:40 configure netplan.io:arm64 0.105-0ubuntu2~22.04.1 <none>
2022-11-17 19:59:40 status unpacked netplan.io:arm64 0.105-0ubuntu2~22.04.1
2022-11-17 19:59:40 status half-configured netplan.io:arm64 0.105-0ubuntu2~22.04.1
2022-11-17 19:59:40 status installed netplan.io:arm64 0.105-0ubuntu2~22.04.1
2022-11-17 19:59:40 configure linux-headers-5.15.0-1018-raspi:arm64 5.15.0-1018.20 <none>
2022-11-17 19:59:40 status unpacked linux-headers-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:40 status half-configured linux-headers-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:40 status installed linux-headers-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:40 configure libexpat1-dev:arm64 2.4.7-1ubuntu0.1 <none>
2022-11-17 19:59:40 status unpacked libexpat1-dev:arm64 2.4.7-1ubuntu0.1
2022-11-17 19:59:40 status half-configured libexpat1-dev:arm64 2.4.7-1ubuntu0.1
2022-11-17 19:59:40 status installed libexpat1-dev:arm64 2.4.7-1ubuntu0.1
2022-11-17 19:59:40 configure containerd.io:arm64 1.6.10-1 <none>
2022-11-17 19:59:40 status unpacked containerd.io:arm64 1.6.10-1
2022-11-17 19:59:40 status half-configured containerd.io:arm64 1.6.10-1
2022-11-17 19:59:42 status installed containerd.io:arm64 1.6.10-1
2022-11-17 19:59:42 configure libwebkit2gtk-4.0-37:arm64 2.38.2-0ubuntu0.22.04.2 <none>
2022-11-17 19:59:42 status unpacked libwebkit2gtk-4.0-37:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:42 status half-configured libwebkit2gtk-4.0-37:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:42 status installed libwebkit2gtk-4.0-37:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:42 configure linux-headers-raspi:arm64 5.15.0.1018.17 <none>
2022-11-17 19:59:42 status unpacked linux-headers-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:42 status half-configured linux-headers-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:42 status installed linux-headers-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:42 configure gir1.2-webkit2-4.0:arm64 2.38.2-0ubuntu0.22.04.2 <none>
2022-11-17 19:59:42 status unpacked gir1.2-webkit2-4.0:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:42 status half-configured gir1.2-webkit2-4.0:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:42 status installed gir1.2-webkit2-4.0:arm64 2.38.2-0ubuntu0.22.04.2
2022-11-17 19:59:43 configure linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20 <none>
2022-11-17 19:59:43 status unpacked linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:43 status half-configured linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:49 status installed linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:49 status triggers-pending linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:49 configure linux-image-raspi:arm64 5.15.0.1018.17 <none>
2022-11-17 19:59:49 status unpacked linux-image-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:49 status half-configured linux-image-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:49 status installed linux-image-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:49 configure linux-modules-5.15.0-1018-raspi:arm64 5.15.0-1018.20 <none>
2022-11-17 19:59:49 status unpacked linux-modules-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:49 status half-configured linux-modules-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:55 status installed linux-modules-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 19:59:55 configure linux-raspi:arm64 5.15.0.1018.17 <none>
2022-11-17 19:59:55 status unpacked linux-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:55 status half-configured linux-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:55 status installed linux-raspi:arm64 5.15.0.1018.17
2022-11-17 19:59:55 trigproc libc-bin:arm64 2.35-0ubuntu3.1 <none>
2022-11-17 19:59:55 status half-configured libc-bin:arm64 2.35-0ubuntu3.1
2022-11-17 19:59:55 status installed libc-bin:arm64 2.35-0ubuntu3.1
2022-11-17 19:59:55 trigproc man-db:arm64 2.10.2-1 <none>
2022-11-17 19:59:55 status half-configured man-db:arm64 2.10.2-1
2022-11-17 19:59:56 status installed man-db:arm64 2.10.2-1
2022-11-17 19:59:56 trigproc dbus:arm64 1.12.20-2ubuntu4.1 <none>
2022-11-17 19:59:56 status half-configured dbus:arm64 1.12.20-2ubuntu4.1
2022-11-17 19:59:56 status installed dbus:arm64 1.12.20-2ubuntu4.1
2022-11-17 19:59:56 trigproc linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20 <none>
2022-11-17 19:59:56 status half-configured linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 20:00:34 status installed linux-image-5.15.0-1018-raspi:arm64 5.15.0-1018.20
2022-11-17 20:00:34 status triggers-pending flash-kernel:arm64 3.104ubuntu14
2022-11-17 20:00:34 trigproc flash-kernel:arm64 3.104ubuntu14 <none>
2022-11-17 20:00:34 status half-configured flash-kernel:arm64 3.104ubuntu14
2022-11-17 20:01:00 status installed flash-kernel:arm64 3.104ubuntu14
2022-11-19 17:50:00 startup archives unpack
2022-11-19 17:50:01 upgrade libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.1 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:01 status half-configured libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:01 status unpacked libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:01 status half-installed libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:01 status unpacked libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:02 upgrade libgdk-pixbuf-2.0-0:arm64 2.42.8+dfsg-1ubuntu0.1 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:02 status triggers-pending libc-bin:arm64 2.35-0ubuntu3.1
2022-11-19 17:50:02 status half-configured libgdk-pixbuf-2.0-0:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:02 status unpacked libgdk-pixbuf-2.0-0:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:02 status half-installed libgdk-pixbuf-2.0-0:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:02 status unpacked libgdk-pixbuf-2.0-0:arm64 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:02 upgrade gir1.2-gdkpixbuf-2.0:arm64 2.42.8+dfsg-1ubuntu0.1 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:02 status half-configured gir1.2-gdkpixbuf-2.0:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:02 status unpacked gir1.2-gdkpixbuf-2.0:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:02 status half-installed gir1.2-gdkpixbuf-2.0:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:02 status unpacked gir1.2-gdkpixbuf-2.0:arm64 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:02 upgrade gnome-desktop3-data:all 42.4-0ubuntu1 42.5-0ubuntu1
2022-11-19 17:50:02 status half-configured gnome-desktop3-data:all 42.4-0ubuntu1
2022-11-19 17:50:02 status unpacked gnome-desktop3-data:all 42.4-0ubuntu1
2022-11-19 17:50:02 status half-installed gnome-desktop3-data:all 42.4-0ubuntu1
2022-11-19 17:50:03 status unpacked gnome-desktop3-data:all 42.5-0ubuntu1
2022-11-19 17:50:03 upgrade libgnome-desktop-3-19:arm64 42.4-0ubuntu1 42.5-0ubuntu1
2022-11-19 17:50:03 status half-configured libgnome-desktop-3-19:arm64 42.4-0ubuntu1
2022-11-19 17:50:03 status unpacked libgnome-desktop-3-19:arm64 42.4-0ubuntu1
2022-11-19 17:50:03 status half-installed libgnome-desktop-3-19:arm64 42.4-0ubuntu1
2022-11-19 17:50:03 status unpacked libgnome-desktop-3-19:arm64 42.5-0ubuntu1
2022-11-19 17:50:04 upgrade gir1.2-gnomedesktop-3.0:arm64 42.4-0ubuntu1 42.5-0ubuntu1
2022-11-19 17:50:04 status half-configured gir1.2-gnomedesktop-3.0:arm64 42.4-0ubuntu1
2022-11-19 17:50:04 status unpacked gir1.2-gnomedesktop-3.0:arm64 42.4-0ubuntu1
2022-11-19 17:50:04 status half-installed gir1.2-gnomedesktop-3.0:arm64 42.4-0ubuntu1
2022-11-19 17:50:04 status unpacked gir1.2-gnomedesktop-3.0:arm64 42.5-0ubuntu1
2022-11-19 17:50:04 upgrade libgdk-pixbuf2.0-bin:arm64 2.42.8+dfsg-1ubuntu0.1 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:04 status half-configured libgdk-pixbuf2.0-bin:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:04 status unpacked libgdk-pixbuf2.0-bin:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:04 status half-installed libgdk-pixbuf2.0-bin:arm64 2.42.8+dfsg-1ubuntu0.1
2022-11-19 17:50:04 status triggers-pending man-db:arm64 2.10.2-1
2022-11-19 17:50:04 status unpacked libgdk-pixbuf2.0-bin:arm64 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:04 upgrade libgnome-desktop-4-1:arm64 42.4-0ubuntu1 42.5-0ubuntu1
2022-11-19 17:50:04 status half-configured libgnome-desktop-4-1:arm64 42.4-0ubuntu1
2022-11-19 17:50:04 status unpacked libgnome-desktop-4-1:arm64 42.4-0ubuntu1
2022-11-19 17:50:04 status half-installed libgnome-desktop-4-1:arm64 42.4-0ubuntu1
2022-11-19 17:50:05 status unpacked libgnome-desktop-4-1:arm64 42.5-0ubuntu1
2022-11-19 17:50:05 upgrade libgnome-bg-4-1:arm64 42.4-0ubuntu1 42.5-0ubuntu1
2022-11-19 17:50:05 status half-configured libgnome-bg-4-1:arm64 42.4-0ubuntu1
2022-11-19 17:50:05 status unpacked libgnome-bg-4-1:arm64 42.4-0ubuntu1
2022-11-19 17:50:05 status half-installed libgnome-bg-4-1:arm64 42.4-0ubuntu1
2022-11-19 17:50:05 status unpacked libgnome-bg-4-1:arm64 42.5-0ubuntu1
2022-11-19 17:50:05 upgrade librbd1:arm64 17.2.0-0ubuntu0.22.04.1 17.2.0-0ubuntu0.22.04.2
2022-11-19 17:50:05 status half-configured librbd1:arm64 17.2.0-0ubuntu0.22.04.1
2022-11-19 17:50:05 status unpacked librbd1:arm64 17.2.0-0ubuntu0.22.04.1
2022-11-19 17:50:05 status half-installed librbd1:arm64 17.2.0-0ubuntu0.22.04.1
2022-11-19 17:50:06 status unpacked librbd1:arm64 17.2.0-0ubuntu0.22.04.2
2022-11-19 17:50:07 upgrade librados2:arm64 17.2.0-0ubuntu0.22.04.1 17.2.0-0ubuntu0.22.04.2
2022-11-19 17:50:07 status half-configured librados2:arm64 17.2.0-0ubuntu0.22.04.1
2022-11-19 17:50:07 status unpacked librados2:arm64 17.2.0-0ubuntu0.22.04.1
2022-11-19 17:50:07 status half-installed librados2:arm64 17.2.0-0ubuntu0.22.04.1
2022-11-19 17:50:07 status unpacked librados2:arm64 17.2.0-0ubuntu0.22.04.2
2022-11-19 17:50:08 upgrade openvpn:arm64 2.5.5-1ubuntu3 2.5.5-1ubuntu3.1
2022-11-19 17:50:08 status half-configured openvpn:arm64 2.5.5-1ubuntu3
2022-11-19 17:50:08 status unpacked openvpn:arm64 2.5.5-1ubuntu3
2022-11-19 17:50:08 status half-installed openvpn:arm64 2.5.5-1ubuntu3
2022-11-19 17:50:09 status unpacked openvpn:arm64 2.5.5-1ubuntu3.1
2022-11-19 17:50:09 startup packages configure
2022-11-19 17:50:09 configure librados2:arm64 17.2.0-0ubuntu0.22.04.2 <none>
2022-11-19 17:50:09 status unpacked librados2:arm64 17.2.0-0ubuntu0.22.04.2
2022-11-19 17:50:09 status half-configured librados2:arm64 17.2.0-0ubuntu0.22.04.2
2022-11-19 17:50:09 status installed librados2:arm64 17.2.0-0ubuntu0.22.04.2
2022-11-19 17:50:09 configure openvpn:arm64 2.5.5-1ubuntu3.1 <none>
2022-11-19 17:50:09 status unpacked openvpn:arm64 2.5.5-1ubuntu3.1
2022-11-19 17:50:10 status half-configured openvpn:arm64 2.5.5-1ubuntu3.1
2022-11-19 17:50:14 status installed openvpn:arm64 2.5.5-1ubuntu3.1
2022-11-19 17:50:14 configure libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.2 <none>
2022-11-19 17:50:14 status unpacked libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:14 status half-configured libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:14 status installed libgdk-pixbuf2.0-common:all 2.42.8+dfsg-1ubuntu0.2
2022-11-19 17:50:14 configure gnome-desktop3-data:all 42.5-0ubuntu1 <none>
2022-11-19 17:50:14 status unpacked gnome-desktop3-data:all 42.5-0ubuntu1
2022-11-19 17:50:14 status half-configured gnome-desktop3-data:all 42.5-0ubuntu1
2022-11-19 17:50:14 status installed gnome-desktop3-data:all 42.5-0ubuntu1
